transaction_id,amount,description,merchant,transaction_date,category,account_id
TXN004458,270.44,Netflix monthly subscription,monthly subscription,2024-09-08,Subscriptions,ACC3988
TXN004459,134.24,Doctor appointment co-pay,appointment co-pay,2024-02-22,Healthcare,ACC7879
TXN004460,275.33,Netflix monthly subscription,monthly subscription,2024-03-28,Subscriptions,ACC9049
TXN004461,221.78,Netflix monthly subscription,monthly subscription,2024-12-17,Subscriptions,ACC7979
TXN004462,125.3,Car insurance monthly,insurance monthly,2024-04-28,Insurance,ACC2883
TXN004463,274.04,Shell gas station,gas station,2024-09-20,Gas,ACC6217
TXN004464,172.54,Lunch at Olive Garden,at Olive,2024-07-28,Restaurant,ACC8366
TXN004465,393.88,Amazon online purchase,online purchase,2024-01-12,Shopping,ACC9922
TXN004466,204.38,Uber ride to downtown,ride to,2024-11-21,Transportation,ACC2949
TXN004467,351.56,Amazon online purchase,online purchase,2024-08-20,Shopping,ACC7597
TXN004468,450.65,Doctor appointment co-pay,appointment co-pay,2024-09-11,Healthcare,ACC9491
TXN004469,185.72,Lunch at Olive Garden,at Olive,2024-03-16,Restaurant,ACC1036
TXN004470,76.1,Car insurance monthly,insurance monthly,2024-07-11,Insurance,ACC3800
TXN004471,316.44,Doctor appointment co-pay,appointment co-pay,2024-04-02,Healthcare,ACC6372
TXN004472,47.66,Shell gas station,gas station,2024-12-11,Gas,ACC7444
TXN004473,12.34,Electric bill payment,bill payment,2024-12-13,Utilities,ACC6489
TXN004474,468.84,Amazon online purchase,online purchase,2024-10-03,Shopping,ACC5340
TXN004475,79.42,Netflix monthly subscription,monthly subscription,2024-07-26,Subscriptions,ACC2193
TXN004476,41.01,Shell gas station,gas station,2024-09-24,Gas,ACC3273
TXN004477,201.98,Netflix monthly subscription,monthly subscription,2024-06-16,Subscriptions,ACC8482
TXN004478,280.98,Lunch at Olive Garden,at Olive,2024-10-31,Restaurant,ACC9753
TXN004479,121.43,Movie tickets Cinemark,tickets Cinemark,2024-12-15,Entertainment,ACC9877
TXN004480,434.7,Car insurance monthly,insurance monthly,2024-05-27,Insurance,ACC3594
TXN004481,426.18,Lunch at Olive Garden,at Olive,2024-03-05,Restaurant,ACC1555
TXN004482,332.85,Doctor appointment co-pay,appointment co-pay,2024-11-05,Healthcare,ACC9884
TXN004483,359.79,Netflix monthly subscription,monthly subscription,2024-08-09,Subscriptions,ACC5108
TXN004484,325.94,Movie tickets Cinemark,tickets Cinemark,2024-09-16,Entertainment,ACC5884
TXN004485,423.84,Electric bill payment,bill payment,2024-11-06,Utilities,ACC9391
TXN004486,325.4,Walmart grocery shopping,grocery shopping,2024-10-10,Grocery,ACC5645
TXN004487,314.9,Amazon online purchase,online purchase,2024-06-26,Shopping,ACC9315
TXN004488,349.16,Lunch at Olive Garden,at Olive,2024-08-22,Restaurant,ACC8231
TXN004489,462.21,Electric bill payment,bill payment,2024-02-16,Utilities,ACC4854
TXN004490,226.55,Uber ride to downtown,ride to,2024-10-05,Transportation,ACC8825
TXN004491,385.71,Car insurance monthly,insurance monthly,2024-04-10,Insurance,ACC4059
TXN004492,228.74,Netflix monthly subscription,monthly subscription,2024-01-14,Subscriptions,ACC7233
TXN004493,36.42,Netflix monthly subscription,monthly subscription,2024-02-09,Subscriptions,ACC8559
TXN004494,268.44,Netflix monthly subscription,monthly subscription,2024-09-10,Subscriptions,ACC7299
TXN004495,429.23,Shell gas station,gas station,2024-10-04,Gas,ACC8151
TXN004496,360.68,Amazon online purchase,online purchase,2024-09-15,Shopping,ACC3521
TXN004497,260.48,Electric bill payment,bill payment,2024-03-07,Utilities,ACC4213
TXN004498,396.31,Lunch at Olive Garden,at Olive,2024-09-09,Restaurant,ACC9718
TXN004499,5.32,Car insurance monthly,insurance monthly,2024-06-11,Insurance,ACC4051
TXN004500,187.5,Doctor appointment co-pay,appointment co-pay,2024-12-15,Healthcare,ACC5412
TXN004501,379.01,Electric bill payment,bill payment,2024-01-16,Utilities,ACC7392
TXN004502,169.28,Netflix monthly subscription,monthly subscription,2024-07-14,Subscriptions,ACC8481
TXN004503,20.16,Lunch at Olive Garden,at Olive,2024-10-18,Restaurant,ACC3045
TXN004504,450.38,Movie tickets Cinemark,tickets Cinemark,2024-03-26,Entertainment,ACC3882
TXN004505,137.82,Electric bill payment,bill payment,2024-06-24,Utilities,ACC3990
TXN004506,233.04,Uber ride to downtown,ride to,2024-09-25,Transportation,ACC7456
TXN004507,179.74,Shell gas station,gas station,2024-04-10,Gas,ACC5819
TXN004508,318.8,Doctor appointment co-pay,appointment co-pay,2024-04-05,Healthcare,ACC3180
TXN004509,370.98,Car insurance monthly,insurance monthly,2024-12-15,Insurance,ACC5411
TXN004510,433.81,Doctor appointment co-pay,appointment co-pay,2024-07-19,Healthcare,ACC4187
TXN004511,467.6,Netflix monthly subscription,monthly subscription,2024-10-06,Subscriptions,ACC6573
TXN004512,134.06,Shell gas station,gas station,2024-07-26,Gas,ACC6371
TXN004513,381.94,Car insurance monthly,insurance monthly,2024-04-05,Insurance,ACC8918
TXN004514,197.59,Electric bill payment,bill payment,2024-04-01,Utilities,ACC3815
TXN004515,114.72,Netflix monthly subscription,monthly subscription,2024-07-25,Subscriptions,ACC4641
TXN004516,305.93,Car insurance monthly,insurance monthly,2024-06-24,Insurance,ACC7062
TXN004517,430.92,Doctor appointment co-pay,appointment co-pay,2024-02-22,Healthcare,ACC9265
TXN004518,356.75,Car insurance monthly,insurance monthly,2024-02-24,Insurance,ACC7049
TXN004519,476.06,Lunch at Olive Garden,at Olive,2024-07-06,Restaurant,ACC9022
TXN004520,478.35,Movie tickets Cinemark,tickets Cinemark,2024-09-22,Entertainment,ACC6314
TXN004521,163.62,Netflix monthly subscription,monthly subscription,2024-01-09,Subscriptions,ACC8991
TXN004522,413.31,Movie tickets Cinemark,tickets Cinemark,2024-12-14,Entertainment,ACC4673
TXN004523,156.78,Doctor appointment co-pay,appointment co-pay,2024-01-04,Healthcare,ACC2965
TXN004524,413.04,Car insurance monthly,insurance monthly,2024-12-11,Insurance,ACC2220
TXN004525,301.51,Amazon online purchase,online purchase,2024-02-27,Shopping,ACC3700
TXN004526,263.16,Doctor appointment co-pay,appointment co-pay,2024-01-25,Healthcare,ACC6465
TXN004527,138.22,Doctor appointment co-pay,appointment co-pay,2024-10-24,Healthcare,ACC1617
TXN004528,109.04,Electric bill payment,bill payment,2024-02-14,Utilities,ACC6039
TXN004529,150.36,Electric bill payment,bill payment,2024-02-15,Utilities,ACC2761
TXN004530,105.14,Electric bill payment,bill payment,2024-06-16,Utilities,ACC4548
TXN004531,311.59,Electric bill payment,bill payment,2024-03-29,Utilities,ACC4513
TXN004532,365.28,Amazon online purchase,online purchase,2024-08-02,Shopping,ACC9593
TXN004533,400.41,Doctor appointment co-pay,appointment co-pay,2024-02-19,Healthcare,ACC8329
TXN004534,12.95,Lunch at Olive Garden,at Olive,2024-06-11,Restaurant,ACC5354
TXN004535,145.32,Walmart grocery shopping,grocery shopping,2024-03-17,Grocery,ACC2427
TXN004536,92.78,Electric bill payment,bill payment,2024-01-19,Utilities,ACC7273
TXN004537,474.25,Car insurance monthly,insurance monthly,2024-11-11,Insurance,ACC2999
TXN004538,264.24,Netflix monthly subscription,monthly subscription,2024-12-22,Subscriptions,ACC1985
TXN004539,380.09,Shell gas station,gas station,2024-11-05,Gas,ACC1110
TXN004540,69.24,Electric bill payment,bill payment,2024-05-19,Utilities,ACC9425
TXN004541,428.94,Car insurance monthly,insurance monthly,2024-09-26,Insurance,ACC6706
TXN004542,445.64,Shell gas station,gas station,2024-07-24,Gas,ACC6421
TXN004543,210.96,Uber ride to downtown,ride to,2024-10-12,Transportation,ACC6315
TXN004544,210.68,Car insurance monthly,insurance monthly,2024-10-25,Insurance,ACC8369
TXN004545,143.37,Amazon online purchase,online purchase,2024-10-02,Shopping,ACC3745
TXN004546,354.52,Amazon online purchase,online purchase,2024-03-11,Shopping,ACC9359
TXN004547,272.97,Movie tickets Cinemark,tickets Cinemark,2024-06-21,Entertainment,ACC6562
TXN004548,482.45,Uber ride to downtown,ride to,2024-10-28,Transportation,ACC6199
TXN004549,147.58,Netflix monthly subscription,monthly subscription,2024-12-30,Subscriptions,ACC9225
TXN004550,479.21,Movie tickets Cinemark,tickets Cinemark,2024-03-06,Entertainment,ACC2944
TXN004551,492.77,Uber ride to downtown,ride to,2024-02-12,Transportation,ACC1416
TXN004552,441.83,Lunch at Olive Garden,at Olive,2024-03-10,Restaurant,ACC1702
TXN004553,189.39,Movie tickets Cinemark,tickets Cinemark,2024-03-20,Entertainment,ACC4761
TXN004554,41.01,Doctor appointment co-pay,appointment co-pay,2024-10-27,Healthcare,ACC4873
TXN004555,400.66,Walmart grocery shopping,grocery shopping,2024-03-08,Grocery,ACC6199
TXN004556,7.76,Doctor appointment co-pay,appointment co-pay,2024-02-05,Healthcare,ACC6569
TXN004557,263.28,Lunch at Olive Garden,at Olive,2024-09-03,Restaurant,ACC7974
TXN004558,342.59,Shell gas station,gas station,2024-10-11,Gas,ACC5651
TXN004559,426.31,Movie tickets Cinemark,tickets Cinemark,2024-06-04,Entertainment,ACC9598
TXN004560,195.98,Uber ride to downtown,ride to,2024-11-11,Transportation,ACC9038
TXN004561,481.73,Amazon online purchase,online purchase,2024-03-14,Shopping,ACC4638
TXN004562,449.94,Amazon online purchase,online purchase,2024-08-04,Shopping,ACC8226
TXN004563,79.1,Uber ride to downtown,ride to,2024-05-29,Transportation,ACC1104
TXN004564,423.75,Electric bill payment,bill payment,2024-03-07,Utilities,ACC3747
TXN004565,108.53,Movie tickets Cinemark,tickets Cinemark,2024-07-07,Entertainment,ACC2140
TXN004566,403.67,Doctor appointment co-pay,appointment co-pay,2024-09-26,Healthcare,ACC3832
TXN004567,404.83,Car insurance monthly,insurance monthly,2024-12-28,Insurance,ACC2734
TXN004568,418.99,Doctor appointment co-pay,appointment co-pay,2024-03-09,Healthcare,ACC3069
TXN004569,75.89,Netflix monthly subscription,monthly subscription,2024-04-12,Subscriptions,ACC1116
TXN004570,313.91,Movie tickets Cinemark,tickets Cinemark,2024-11-16,Entertainment,ACC1966
TXN004571,443.31,Lunch at Olive Garden,at Olive,2024-07-12,Restaurant,ACC9512
TXN004572,134.88,Uber ride to downtown,ride to,2024-05-05,Transportation,ACC3623
TXN004573,234.28,Car insurance monthly,insurance monthly,2024-04-14,Insurance,ACC1396
TXN004574,384.63,Shell gas station,gas station,2024-09-29,Gas,ACC7619
TXN004575,334.25,Walmart grocery shopping,grocery shopping,2024-09-22,Grocery,ACC3899
TXN004576,242.64,Electric bill payment,bill payment,2024-04-02,Utilities,ACC6256
TXN004577,283.21,Electric bill payment,bill payment,2024-05-13,Utilities,ACC5352
TXN004578,192.56,Shell gas station,gas station,2024-09-04,Gas,ACC1535
TXN004579,311.21,Shell gas station,gas station,2024-06-15,Gas,ACC9371
TXN004580,194.29,Amazon online purchase,online purchase,2024-12-08,Shopping,ACC4950
TXN004581,31.28,Uber ride to downtown,ride to,2024-02-22,Transportation,ACC3976
TXN004582,324.48,Walmart grocery shopping,grocery shopping,2024-08-13,Grocery,ACC3876
TXN004583,345.3,Amazon online purchase,online purchase,2024-02-02,Shopping,ACC4249
TXN004584,463.27,Doctor appointment co-pay,appointment co-pay,2024-08-14,Healthcare,ACC4049
TXN004585,94.99,Electric bill payment,bill payment,2024-01-15,Utilities,ACC3542
TXN004586,455.27,Netflix monthly subscription,monthly subscription,2024-10-22,Subscriptions,ACC4507
TXN004587,477.89,Shell gas station,gas station,2024-07-29,Gas,ACC7997
TXN004588,42.3,Netflix monthly subscription,monthly subscription,2024-06-16,Subscriptions,ACC5967
TXN004589,277.58,Car insurance monthly,insurance monthly,2024-04-30,Insurance,ACC4874
TXN004590,328.39,Electric bill payment,bill payment,2024-03-26,Utilities,ACC5006
TXN004591,105.58,Car insurance monthly,insurance monthly,2024-10-22,Insurance,ACC6047
TXN004592,65.47,Uber ride to downtown,ride to,2024-05-16,Transportation,ACC8586
TXN004593,84.97,Doctor appointment co-pay,appointment co-pay,2024-09-09,Healthcare,ACC7440
TXN004594,471.24,Doctor appointment co-pay,appointment co-pay,2024-05-28,Healthcare,ACC6449
TXN004595,290.92,Movie tickets Cinemark,tickets Cinemark,2024-05-13,Entertainment,ACC9161
TXN004596,94.33,Walmart grocery shopping,grocery shopping,2024-11-08,Grocery,ACC8320
TXN004597,222.2,Netflix monthly subscription,monthly subscription,2024-11-05,Subscriptions,ACC4060
TXN004598,222.87,Shell gas station,gas station,2024-10-19,Gas,ACC3655
TXN004599,127.01,Electric bill payment,bill payment,2024-01-29,Utilities,ACC8676
TXN004600,360.79,Amazon online purchase,online purchase,2024-09-26,Shopping,ACC4510
TXN004601,73.45,Electric bill payment,bill payment,2024-09-08,Utilities,ACC9502
TXN004602,78.87,Shell gas station,gas station,2024-05-04,Gas,ACC2614
TXN004603,201.58,Electric bill payment,bill payment,2024-03-09,Utilities,ACC1889
TXN004604,90.77,Doctor appointment co-pay,appointment co-pay,2024-10-07,Healthcare,ACC1728
TXN004605,247.03,Car insurance monthly,insurance monthly,2024-05-15,Insurance,ACC8628
TXN004606,255.43,Car insurance monthly,insurance monthly,2024-09-22,Insurance,ACC8182
TXN004607,348.19,Doctor appointment co-pay,appointment co-pay,2024-06-27,Healthcare,ACC7098
TXN004608,181.9,Car insurance monthly,insurance monthly,2024-12-07,Insurance,ACC4879
TXN004609,200.2,Car insurance monthly,insurance monthly,2024-11-22,Insurance,ACC1997
TXN004610,13.58,Doctor appointment co-pay,appointment co-pay,2024-01-21,Healthcare,ACC5949
TXN004611,324.48,Uber ride to downtown,ride to,2024-04-30,Transportation,ACC6254
TXN004612,37.87,Amazon online purchase,online purchase,2024-02-26,Shopping,ACC3670
TXN004613,449.78,Netflix monthly subscription,monthly subscription,2024-04-17,Subscriptions,ACC2533
TXN004614,323.24,Shell gas station,gas station,2024-01-12,Gas,ACC3743
TXN004615,333.68,Electric bill payment,bill payment,2024-10-27,Utilities,ACC2515
TXN004616,241.59,Doctor appointment co-pay,appointment co-pay,2024-06-04,Healthcare,ACC9378
TXN004617,307.98,Lunch at Olive Garden,at Olive,2024-04-08,Restaurant,ACC4216
TXN004618,210.71,Netflix monthly subscription,monthly subscription,2024-01-03,Subscriptions,ACC8702
TXN004619,344.95,Doctor appointment co-pay,appointment co-pay,2024-02-12,Healthcare,ACC9189
TXN004620,483.87,Netflix monthly subscription,monthly subscription,2024-02-17,Subscriptions,ACC3378
TXN004621,318.48,Lunch at Olive Garden,at Olive,2024-07-22,Restaurant,ACC3486
TXN004622,82.92,Doctor appointment co-pay,appointment co-pay,2024-02-29,Healthcare,ACC8542
TXN004623,377.57,Amazon online purchase,online purchase,2024-07-28,Shopping,ACC3287
TXN004624,304.89,Walmart grocery shopping,grocery shopping,2024-01-28,Grocery,ACC2462
TXN004625,194.38,Walmart grocery shopping,grocery shopping,2024-02-29,Grocery,ACC2712
TXN004626,25.72,Shell gas station,gas station,2024-03-07,Gas,ACC1522
TXN004627,362.88,Shell gas station,gas station,2024-08-16,Gas,ACC9669
TXN004628,102.99,Doctor appointment co-pay,appointment co-pay,2024-08-12,Healthcare,ACC4507
TXN004629,288.08,Movie tickets Cinemark,tickets Cinemark,2024-01-19,Entertainment,ACC8068
TXN004630,108.16,Electric bill payment,bill payment,2024-07-13,Utilities,ACC1219
TXN004631,230.39,Shell gas station,gas station,2024-12-04,Gas,ACC5939
TXN004632,79.07,Walmart grocery shopping,grocery shopping,2024-09-23,Grocery,ACC5621
TXN004633,49.6,Walmart grocery shopping,grocery shopping,2024-03-31,Grocery,ACC1372
TXN004634,314.55,Uber ride to downtown,ride to,2024-10-12,Transportation,ACC3303
TXN004635,290.33,Lunch at Olive Garden,at Olive,2024-06-21,Restaurant,ACC6351
TXN004636,300.18,Shell gas station,gas station,2024-03-09,Gas,ACC7153
TXN004637,420.8,Lunch at Olive Garden,at Olive,2024-03-06,Restaurant,ACC4172
TXN004638,497.31,Electric bill payment,bill payment,2024-12-24,Utilities,ACC6733
TXN004639,406.18,Walmart grocery shopping,grocery shopping,2024-07-13,Grocery,ACC1020
TXN004640,300.12,Netflix monthly subscription,monthly subscription,2024-04-19,Subscriptions,ACC3100
TXN004641,250.8,Netflix monthly subscription,monthly subscription,2024-12-21,Subscriptions,ACC1279
TXN004642,484.6,Doctor appointment co-pay,appointment co-pay,2024-02-19,Healthcare,ACC2943
TXN004643,99.42,Movie tickets Cinemark,tickets Cinemark,2024-03-13,Entertainment,ACC6882
TXN004644,272.12,Electric bill payment,bill payment,2024-10-08,Utilities,ACC7346
TXN004645,109.95,Shell gas station,gas station,2024-06-06,Gas,ACC1443
TXN004646,444.61,Walmart grocery shopping,grocery shopping,2024-05-12,Grocery,ACC3558
TXN004647,495.1,Shell gas station,gas station,2024-01-14,Gas,ACC1881
TXN004648,184.1,Walmart grocery shopping,grocery shopping,2024-08-04,Grocery,ACC3653
TXN004649,280.98,Doctor appointment co-pay,appointment co-pay,2024-09-02,Healthcare,ACC5553
TXN004650,301.54,Shell gas station,gas station,2024-01-31,Gas,ACC2007
TXN004651,218.45,Walmart grocery shopping,grocery shopping,2024-08-14,Grocery,ACC1366
TXN004652,69.34,Doctor appointment co-pay,appointment co-pay,2024-07-30,Healthcare,ACC5610
TXN004653,174.48,Walmart grocery shopping,grocery shopping,2024-09-28,Grocery,ACC5277
TXN004654,114.81,Lunch at Olive Garden,at Olive,2024-03-22,Restaurant,ACC5676
TXN004655,34.03,Doctor appointment co-pay,appointment co-pay,2024-01-17,Healthcare,ACC1276
TXN004656,454.45,Electric bill payment,bill payment,2024-11-11,Utilities,ACC7644
TXN004657,457.53,Netflix monthly subscription,monthly subscription,2024-09-11,Subscriptions,ACC8396
TXN004658,447.06,Uber ride to downtown,ride to,2024-07-07,Transportation,ACC6050
TXN004659,188.59,Walmart grocery shopping,grocery shopping,2024-11-14,Grocery,ACC6702
TXN004660,215.46,Movie tickets Cinemark,tickets Cinemark,2024-07-09,Entertainment,ACC3825
TXN004661,242.39,Movie tickets Cinemark,tickets Cinemark,2024-05-06,Entertainment,ACC2743
TXN004662,233.56,Movie tickets Cinemark,tickets Cinemark,2024-03-11,Entertainment,ACC1044
TXN004663,279.7,Lunch at Olive Garden,at Olive,2024-02-26,Restaurant,ACC2941
TXN004664,24.17,Walmart grocery shopping,grocery shopping,2024-09-20,Grocery,ACC1436
TXN004665,118.78,Car insurance monthly,insurance monthly,2024-07-30,Insurance,ACC8361
TXN004666,382.9,Movie tickets Cinemark,tickets Cinemark,2024-07-23,Entertainment,ACC2474
TXN004667,214.78,Shell gas station,gas station,2024-09-07,Gas,ACC1698
TXN004668,260.84,Lunch at Olive Garden,at Olive,2024-10-05,Restaurant,ACC7000
TXN004669,78.33,Walmart grocery shopping,grocery shopping,2024-08-17,Grocery,ACC1499
TXN004670,353.63,Electric bill payment,bill payment,2024-02-25,Utilities,ACC8593
TXN004671,256.64,Doctor appointment co-pay,appointment co-pay,2024-02-13,Healthcare,ACC7694
TXN004672,127.02,Walmart grocery shopping,grocery shopping,2024-08-19,Grocery,ACC8568
TXN004673,169.41,Doctor appointment co-pay,appointment co-pay,2024-12-30,Healthcare,ACC1783
TXN004674,485.13,Electric bill payment,bill payment,2024-05-27,Utilities,ACC5514
TXN004675,103.75,Movie tickets Cinemark,tickets Cinemark,2024-09-08,Entertainment,ACC7563
TXN004676,353.51,Walmart grocery shopping,grocery shopping,2024-03-30,Grocery,ACC1406
