transaction_id,description,ai_category,original_category,confidence
TXN004436,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004437,Car insurance monthly,Insurance,Insurance,0.85
TXN004438,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004439,Electric bill payment,Utilities,Utilities,0.85
TXN004440,Electric bill payment,Utilities,Utilities,0.85
TXN004441,Amazon online purchase,Shopping,Shopping,0.85
TXN004442,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004443,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004444,Uber ride to downtown,Transportation,Transportation,0.85
TXN004445,Car insurance monthly,Insurance,Insurance,0.85
TXN004446,Amazon online purchase,Shopping,Shopping,0.85
TXN004447,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004448,Car insurance monthly,Insurance,Insurance,0.85
TXN004449,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004450,Electric bill payment,Utilities,Utilities,0.85
TXN004451,Car insurance monthly,Insurance,Insurance,0.85
TXN004452,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004453,Amazon online purchase,Shopping,Shopping,0.85
TXN004454,Uber ride to downtown,Transportation,Transportation,0.85
TXN004455,Amazon online purchase,Shopping,Shopping,0.85
TXN004456,Car insurance monthly,Insurance,Insurance,0.85
TXN004457,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004458,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004459,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004460,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004461,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004462,Car insurance monthly,Insurance,Insurance,0.85
TXN004463,Shell gas station,Gas,Gas,0.85
TXN004464,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004465,Amazon online purchase,Shopping,Shopping,0.85
TXN004466,Uber ride to downtown,Transportation,Transportation,0.85
TXN004467,Amazon online purchase,Shopping,Shopping,0.85
TXN004468,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004469,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004470,Car insurance monthly,Insurance,Insurance,0.85
TXN004471,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004472,Shell gas station,Gas,Gas,0.85
TXN004473,Electric bill payment,Utilities,Utilities,0.85
TXN004474,Amazon online purchase,Shopping,Shopping,0.85
TXN004475,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004476,Shell gas station,Gas,Gas,0.85
TXN004477,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004478,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004479,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004480,Car insurance monthly,Insurance,Insurance,0.85
TXN004481,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004482,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004483,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004484,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004485,Electric bill payment,Utilities,Utilities,0.85
TXN004486,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004487,Amazon online purchase,Shopping,Shopping,0.85
TXN004488,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004489,Electric bill payment,Utilities,Utilities,0.85
TXN004490,Uber ride to downtown,Transportation,Transportation,0.85
TXN004491,Car insurance monthly,Insurance,Insurance,0.85
TXN004492,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004493,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004494,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004495,Shell gas station,Gas,Gas,0.85
TXN004496,Amazon online purchase,Shopping,Shopping,0.85
TXN004497,Electric bill payment,Utilities,Utilities,0.85
TXN004498,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004499,Car insurance monthly,Insurance,Insurance,0.85
TXN004500,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004501,Electric bill payment,Utilities,Utilities,0.85
TXN004502,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004503,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004504,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004505,Electric bill payment,Utilities,Utilities,0.85
TXN004506,Uber ride to downtown,Transportation,Transportation,0.85
TXN004507,Shell gas station,Gas,Gas,0.85
TXN004508,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004509,Car insurance monthly,Insurance,Insurance,0.85
TXN004510,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004511,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004512,Shell gas station,Gas,Gas,0.85
TXN004513,Car insurance monthly,Insurance,Insurance,0.85
TXN004514,Electric bill payment,Utilities,Utilities,0.85
TXN004515,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004516,Car insurance monthly,Insurance,Insurance,0.85
TXN004517,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004518,Car insurance monthly,Insurance,Insurance,0.85
TXN004519,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004520,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004521,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004522,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004523,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004524,Car insurance monthly,Insurance,Insurance,0.85
TXN004525,Amazon online purchase,Shopping,Shopping,0.85
TXN004526,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004527,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004528,Electric bill payment,Utilities,Utilities,0.85
TXN004529,Electric bill payment,Utilities,Utilities,0.85
TXN004530,Electric bill payment,Utilities,Utilities,0.85
TXN004531,Electric bill payment,Utilities,Utilities,0.85
TXN004532,Amazon online purchase,Shopping,Shopping,0.85
TXN004533,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004534,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004535,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004536,Electric bill payment,Utilities,Utilities,0.85
TXN004537,Car insurance monthly,Insurance,Insurance,0.85
TXN004538,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004539,Shell gas station,Gas,Gas,0.85
TXN004540,Electric bill payment,Utilities,Utilities,0.85
TXN004541,Car insurance monthly,Insurance,Insurance,0.85
TXN004542,Shell gas station,Gas,Gas,0.85
TXN004543,Uber ride to downtown,Transportation,Transportation,0.85
TXN004544,Car insurance monthly,Insurance,Insurance,0.85
TXN004545,Amazon online purchase,Shopping,Shopping,0.85
TXN004546,Amazon online purchase,Shopping,Shopping,0.85
TXN004547,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004548,Uber ride to downtown,Transportation,Transportation,0.85
TXN004549,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004550,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004551,Uber ride to downtown,Transportation,Transportation,0.85
TXN004552,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004553,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004554,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004555,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004556,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004557,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004558,Shell gas station,Gas,Gas,0.85
TXN004559,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004560,Uber ride to downtown,Transportation,Transportation,0.85
TXN004561,Amazon online purchase,Shopping,Shopping,0.85
TXN004562,Amazon online purchase,Shopping,Shopping,0.85
TXN004563,Uber ride to downtown,Transportation,Transportation,0.85
TXN004564,Electric bill payment,Utilities,Utilities,0.85
TXN004565,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004566,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004567,Car insurance monthly,Insurance,Insurance,0.85
TXN004568,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004569,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004570,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004571,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004572,Uber ride to downtown,Transportation,Transportation,0.85
TXN004573,Car insurance monthly,Insurance,Insurance,0.85
TXN004574,Shell gas station,Gas,Gas,0.85
TXN004575,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004576,Electric bill payment,Utilities,Utilities,0.85
TXN004577,Electric bill payment,Utilities,Utilities,0.85
TXN004578,Shell gas station,Gas,Gas,0.85
TXN004579,Shell gas station,Gas,Gas,0.85
TXN004580,Amazon online purchase,Shopping,Shopping,0.85
TXN004581,Uber ride to downtown,Transportation,Transportation,0.85
TXN004582,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004583,Amazon online purchase,Shopping,Shopping,0.85
TXN004584,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004585,Electric bill payment,Utilities,Utilities,0.85
TXN004586,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004587,Shell gas station,Gas,Gas,0.85
TXN004588,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004589,Car insurance monthly,Insurance,Insurance,0.85
TXN004590,Electric bill payment,Utilities,Utilities,0.85
TXN004591,Car insurance monthly,Insurance,Insurance,0.85
TXN004592,Uber ride to downtown,Transportation,Transportation,0.85
TXN004593,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004594,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004595,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004596,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004597,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004598,Shell gas station,Gas,Gas,0.85
TXN004599,Electric bill payment,Utilities,Utilities,0.85
TXN004600,Amazon online purchase,Shopping,Shopping,0.85
TXN004601,Electric bill payment,Utilities,Utilities,0.85
TXN004602,Shell gas station,Gas,Gas,0.85
TXN004603,Electric bill payment,Utilities,Utilities,0.85
TXN004604,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004605,Car insurance monthly,Insurance,Insurance,0.85
TXN004606,Car insurance monthly,Insurance,Insurance,0.85
TXN004607,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004608,Car insurance monthly,Insurance,Insurance,0.85
TXN004609,Car insurance monthly,Insurance,Insurance,0.85
TXN004610,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004611,Uber ride to downtown,Transportation,Transportation,0.85
TXN004612,Amazon online purchase,Shopping,Shopping,0.85
TXN004613,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004614,Shell gas station,Gas,Gas,0.85
TXN004615,Electric bill payment,Utilities,Utilities,0.85
TXN004616,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004617,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004618,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004619,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004620,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004621,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004622,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004623,Amazon online purchase,Shopping,Shopping,0.85
TXN004624,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004625,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004626,Shell gas station,Gas,Gas,0.85
TXN004627,Shell gas station,Gas,Gas,0.85
TXN004628,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004629,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004630,Electric bill payment,Utilities,Utilities,0.85
TXN004631,Shell gas station,Gas,Gas,0.85
TXN004632,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004633,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004634,Uber ride to downtown,Transportation,Transportation,0.85
TXN004635,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004636,Shell gas station,Gas,Gas,0.85
TXN004637,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004638,Electric bill payment,Utilities,Utilities,0.85
TXN004639,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004640,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004641,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004642,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004643,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004644,Electric bill payment,Utilities,Utilities,0.85
TXN004645,Shell gas station,Gas,Gas,0.85
TXN004646,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004647,Shell gas station,Gas,Gas,0.85
TXN004648,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004649,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004650,Shell gas station,Gas,Gas,0.85
TXN004651,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004652,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004653,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004654,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004655,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004656,Electric bill payment,Utilities,Utilities,0.85
TXN004657,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004658,Uber ride to downtown,Transportation,Transportation,0.85
TXN004659,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004660,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004661,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004662,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004663,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004664,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004665,Car insurance monthly,Insurance,Insurance,0.85
TXN004666,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004667,Shell gas station,Gas,Gas,0.85
TXN004668,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004669,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004670,Electric bill payment,Utilities,Utilities,0.85
TXN004671,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004672,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004673,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004674,Electric bill payment,Utilities,Utilities,0.85
TXN004675,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004676,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004677,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004678,Car insurance monthly,Insurance,Insurance,0.85
TXN004679,Uber ride to downtown,Transportation,Transportation,0.85
TXN004680,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004681,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004682,Uber ride to downtown,Transportation,Transportation,0.85
TXN004683,Uber ride to downtown,Transportation,Transportation,0.85
TXN004684,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004685,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004686,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004687,Uber ride to downtown,Transportation,Transportation,0.85
TXN004688,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004689,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004690,Amazon online purchase,Shopping,Shopping,0.85
TXN004691,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004692,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004693,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004694,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004695,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004696,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004697,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004698,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004699,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004700,Uber ride to downtown,Transportation,Transportation,0.85
TXN004701,Uber ride to downtown,Transportation,Transportation,0.85
TXN004702,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004703,Amazon online purchase,Shopping,Shopping,0.85
TXN004704,Shell gas station,Gas,Gas,0.85
TXN004705,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004706,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004707,Amazon online purchase,Shopping,Shopping,0.85
TXN004708,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004709,Shell gas station,Gas,Gas,0.85
TXN004710,Car insurance monthly,Insurance,Insurance,0.85
TXN004711,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004712,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004713,Car insurance monthly,Insurance,Insurance,0.85
TXN004714,Electric bill payment,Utilities,Utilities,0.85
TXN004715,Car insurance monthly,Insurance,Insurance,0.85
TXN004716,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004717,Car insurance monthly,Insurance,Insurance,0.85
TXN004718,Car insurance monthly,Insurance,Insurance,0.85
TXN004719,Uber ride to downtown,Transportation,Transportation,0.85
TXN004720,Shell gas station,Gas,Gas,0.85
TXN004721,Electric bill payment,Utilities,Utilities,0.85
TXN004722,Amazon online purchase,Shopping,Shopping,0.85
TXN004723,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004724,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN004725,Electric bill payment,Utilities,Utilities,0.85
TXN004726,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN004727,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004728,Car insurance monthly,Insurance,Insurance,0.85
TXN004729,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN004730,Amazon online purchase,Shopping,Shopping,0.85
TXN004731,Amazon online purchase,Shopping,Shopping,0.85
TXN004732,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN004733,Walmart grocery shopping,Grocery,Grocery,0.85
TXN004734,Uber ride to downtown,Transportation,Transportation,0.85
TXN004735,Amazon online purchase,Shopping,Shopping,0.85
TXN004736,Amazon online purchase,Shopping,Shopping,0.85
TXN004737,Uber ride to downtown,Transportation,Transportation,0.85
TXN004738,Uber ride to downtown,Transportation,Transportation,0.85
TXN004739,Uber ride to downtown,Transportation,Transportation,0.85
TXN004740,Uber ride to downtown,Transportation,Transportation,0.85
